sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa,source,experiment,label_tc,candidate_lat,candidate_lon,matched_sid,matched_name,label_distance_km,split
IBT_2007225N12331_2007081906,2007225N12331,DEAN,2007-08-19 06:00:00,2007-08-19,2007,8,6,NA,TS,16.399999618530273,287.3999938964844,120.0,921.0,IBTRACS_ERA5,OBS,1,16.399999618530273,287.3999938964844,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007081912,2007225N12331,DEAN,2007-08-19 12:00:00,2007-08-19,2007,8,12,NA,TS,16.799999237060547,285.70001220703125,125.0,923.0,IBTRACS_ERA5,OBS,1,16.799999237060547,285.70001220703125,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007081918,2007225N12331,DEAN,2007-08-19 18:00:00,2007-08-19,2007,8,18,NA,TS,17.100000381469727,284.0,125.0,930.0,IBTRACS_ERA5,OBS,1,17.100000381469727,284.0,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082000,2007225N12331,DEAN,2007-08-20 00:00:00,2007-08-20,2007,8,0,NA,TS,17.5,282.20001220703125,125.0,926.0,IBTRACS_ERA5,OBS,1,17.5,282.20001220703125,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082006,2007225N12331,DEAN,2007-08-20 06:00:00,2007-08-20,2007,8,6,NA,TS,17.600000381469727,280.20001220703125,130.0,926.0,IBTRACS_ERA5,OBS,1,17.600000381469727,280.20001220703125,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082012,2007225N12331,DEAN,2007-08-20 12:00:00,2007-08-20,2007,8,12,NA,TS,17.799999237060547,278.5,130.0,926.0,IBTRACS_ERA5,OBS,1,17.799999237060547,278.5,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082018,2007225N12331,DEAN,2007-08-20 18:00:00,2007-08-20,2007,8,18,NA,TS,18.0,276.70001220703125,135.0,924.0,IBTRACS_ERA5,OBS,1,18.0,276.70001220703125,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082100,2007225N12331,DEAN,2007-08-21 00:00:00,2007-08-21,2007,8,0,NA,TS,18.200000762939453,274.8999938964844,145.0,914.0,IBTRACS_ERA5,OBS,1,18.200000762939453,274.8999938964844,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082106,2007225N12331,DEAN,2007-08-21 06:00:00,2007-08-21,2007,8,6,NA,TS,18.600000381469727,273.1000061035156,150.0,907.0,IBTRACS_ERA5,OBS,1,18.600000381469727,273.1000061035156,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082112,2007225N12331,DEAN,2007-08-21 12:00:00,2007-08-21,2007,8,12,NA,TS,18.899999618530273,271.29998779296875,110.0,935.0,IBTRACS_ERA5,OBS,1,18.899999618530273,271.29998779296875,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082118,2007225N12331,DEAN,2007-08-21 18:00:00,2007-08-21,2007,8,18,NA,TS,19.200000762939453,269.5,75.0,960.0,IBTRACS_ERA5,OBS,1,19.200000762939453,269.5,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082200,2007225N12331,DEAN,2007-08-22 00:00:00,2007-08-22,2007,8,0,NA,TS,19.700000762939453,267.79998779296875,65.0,979.0,IBTRACS_ERA5,OBS,1,19.700000762939453,267.79998779296875,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082206,2007225N12331,DEAN,2007-08-22 06:00:00,2007-08-22,2007,8,6,NA,TS,20.100000381469727,266.0,70.0,979.0,IBTRACS_ERA5,OBS,1,20.100000381469727,266.0,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082212,2007225N12331,DEAN,2007-08-22 12:00:00,2007-08-22,2007,8,12,NA,TS,20.5,264.5,80.0,976.0,IBTRACS_ERA5,OBS,1,20.5,264.5,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082218,2007225N12331,DEAN,2007-08-22 18:00:00,2007-08-22,2007,8,18,NA,TS,20.5,262.70001220703125,75.0,974.0,IBTRACS_ERA5,OBS,1,20.5,262.70001220703125,2007225N12331,DEAN,0.0,train
IBT_2007225N12331_2007082300,2007225N12331,DEAN,2007-08-23 00:00:00,2007-08-23,2007,8,0,NA,TS,20.5,261.0,30.0,998.0,IBTRACS_ERA5,OBS,1,20.5,261.0,2007225N12331,DEAN,0.0,train
IBT_2007227N24269_2007081500,2007227N24269,ERIN,2007-08-15 00:00:00,2007-08-15,2007,8,0,NA,TS,23.700000762939453,269.29998779296875,25.0,1006.0,IBTRACS_ERA5,OBS,1,23.700000762939453,269.29998779296875,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081506,2007227N24269,ERIN,2007-08-15 06:00:00,2007-08-15,2007,8,6,NA,TS,24.5,268.20001220703125,25.0,1006.0,IBTRACS_ERA5,OBS,1,24.5,268.20001220703125,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081512,2007227N24269,ERIN,2007-08-15 12:00:00,2007-08-15,2007,8,12,NA,TS,25.200000762939453,267.1000061035156,30.0,1005.0,IBTRACS_ERA5,OBS,1,25.200000762939453,267.1000061035156,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081518,2007227N24269,ERIN,2007-08-15 18:00:00,2007-08-15,2007,8,18,NA,TS,25.799999237060547,266.0,35.0,1004.0,IBTRACS_ERA5,OBS,1,25.799999237060547,266.0,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081600,2007227N24269,ERIN,2007-08-16 00:00:00,2007-08-16,2007,8,0,NA,TS,26.299999237060547,264.79998779296875,35.0,1003.0,IBTRACS_ERA5,OBS,1,26.299999237060547,264.79998779296875,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081606,2007227N24269,ERIN,2007-08-16 06:00:00,2007-08-16,2007,8,6,NA,TS,27.200000762939453,263.79998779296875,35.0,1005.0,IBTRACS_ERA5,OBS,1,27.200000762939453,263.79998779296875,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081612,2007227N24269,ERIN,2007-08-16 12:00:00,2007-08-16,2007,8,12,NA,TS,28.100000381469727,262.8999938964844,30.0,1006.0,IBTRACS_ERA5,OBS,1,28.100000381469727,262.8999938964844,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081618,2007227N24269,ERIN,2007-08-16 18:00:00,2007-08-16,2007,8,18,NA,TS,28.799999237060547,262.20001220703125,25.0,1006.0,IBTRACS_ERA5,OBS,1,28.799999237060547,262.20001220703125,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081700,2007227N24269,ERIN,2007-08-17 00:00:00,2007-08-17,2007,8,0,NA,TS,29.399999618530273,261.3999938964844,25.0,1006.0,IBTRACS_ERA5,OBS,1,29.399999618530273,261.3999938964844,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081706,2007227N24269,ERIN,2007-08-17 06:00:00,2007-08-17,2007,8,6,NA,TS,30.0,260.5,25.0,1007.0,IBTRACS_ERA5,OBS,1,30.0,260.5,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081712,2007227N24269,ERIN,2007-08-17 12:00:00,2007-08-17,2007,8,12,NA,DS,30.5,259.3999938964844,20.0,1008.0,IBTRACS_ERA5,OBS,1,30.5,259.3999938964844,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081718,2007227N24269,ERIN,2007-08-17 18:00:00,2007-08-17,2007,8,18,NA,DS,31.100000381469727,258.6000061035156,20.0,1008.0,IBTRACS_ERA5,OBS,1,31.100000381469727,258.6000061035156,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081800,2007227N24269,ERIN,2007-08-18 00:00:00,2007-08-18,2007,8,0,NA,DS,31.799999237060547,258.20001220703125,20.0,1008.0,IBTRACS_ERA5,OBS,1,31.799999237060547,258.20001220703125,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081806,2007227N24269,ERIN,2007-08-18 06:00:00,2007-08-18,2007,8,6,NA,DS,32.5,258.20001220703125,20.0,1008.0,IBTRACS_ERA5,OBS,1,32.5,258.20001220703125,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081812,2007227N24269,ERIN,2007-08-18 12:00:00,2007-08-18,2007,8,12,NA,DS,33.20000076293945,258.5,20.0,1008.0,IBTRACS_ERA5,OBS,1,33.20000076293945,258.5,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081818,2007227N24269,ERIN,2007-08-18 18:00:00,2007-08-18,2007,8,18,NA,DS,34.0,259.0,20.0,1007.0,IBTRACS_ERA5,OBS,1,34.0,259.0,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081900,2007227N24269,ERIN,2007-08-19 00:00:00,2007-08-19,2007,8,0,NA,DS,34.79999923706055,259.8999938964844,25.0,1004.0,IBTRACS_ERA5,OBS,1,34.79999923706055,259.8999938964844,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081906,2007227N24269,ERIN,2007-08-19 06:00:00,2007-08-19,2007,8,6,NA,DS,35.599998474121094,261.20001220703125,50.0,995.0,IBTRACS_ERA5,OBS,1,35.599998474121094,261.20001220703125,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081912,2007227N24269,ERIN,2007-08-19 12:00:00,2007-08-19,2007,8,12,NA,DS,35.599998474121094,262.29998779296875,35.0,1002.0,IBTRACS_ERA5,OBS,1,35.599998474121094,262.29998779296875,2007227N24269,ERIN,0.0,train
IBT_2007227N24269_2007081918,2007227N24269,ERIN,2007-08-19 18:00:00,2007-08-19,2007,8,18,NA,DS,35.900001525878906,263.5,20.0,1007.0,IBTRACS_ERA5,OBS,1,35.900001525878906,263.5,2007227N24269,ERIN,0.0,train
IBT_2007244N12303_2007083112,2007244N12303,FELIX,2007-08-31 12:00:00,2007-08-31,2007,8,12,NA,TS,11.5,303.3999938964844,25.0,1009.0,IBTRACS_ERA5,OBS,1,11.5,303.3999938964844,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007083118,2007244N12303,FELIX,2007-08-31 18:00:00,2007-08-31,2007,8,18,NA,TS,11.5,302.0,30.0,1008.0,IBTRACS_ERA5,OBS,1,11.5,302.0,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090100,2007244N12303,FELIX,2007-09-01 00:00:00,2007-09-01,2007,9,0,NA,TS,12.100000381469727,300.6000061035156,35.0,1007.0,IBTRACS_ERA5,OBS,1,12.100000381469727,300.6000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090106,2007244N12303,FELIX,2007-09-01 06:00:00,2007-09-01,2007,9,6,NA,TS,12.100000381469727,298.8999938964844,40.0,1005.0,IBTRACS_ERA5,OBS,1,12.100000381469727,298.8999938964844,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090112,2007244N12303,FELIX,2007-09-01 12:00:00,2007-09-01,2007,9,12,NA,TS,12.199999809265137,297.20001220703125,50.0,1001.0,IBTRACS_ERA5,OBS,1,12.199999809265137,297.20001220703125,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090118,2007244N12303,FELIX,2007-09-01 18:00:00,2007-09-01,2007,9,18,NA,TS,12.399999618530273,295.5,60.0,999.0,IBTRACS_ERA5,OBS,1,12.399999618530273,295.5,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090200,2007244N12303,FELIX,2007-09-02 00:00:00,2007-09-02,2007,9,0,NA,TS,12.600000381469727,293.8999938964844,65.0,992.0,IBTRACS_ERA5,OBS,1,12.600000381469727,293.8999938964844,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090206,2007244N12303,FELIX,2007-09-02 06:00:00,2007-09-02,2007,9,6,NA,TS,12.699999809265137,292.20001220703125,85.0,985.0,IBTRACS_ERA5,OBS,1,12.699999809265137,292.20001220703125,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090212,2007244N12303,FELIX,2007-09-02 12:00:00,2007-09-02,2007,9,12,NA,TS,13.0,290.6000061035156,90.0,980.0,IBTRACS_ERA5,OBS,1,13.0,290.6000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090218,2007244N12303,FELIX,2007-09-02 18:00:00,2007-09-02,2007,9,18,NA,TS,13.399999618530273,288.8999938964844,115.0,962.0,IBTRACS_ERA5,OBS,1,13.399999618530273,288.8999938964844,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090300,2007244N12303,FELIX,2007-09-03 00:00:00,2007-09-03,2007,9,0,NA,TS,13.800000190734863,287.0,150.0,935.0,IBTRACS_ERA5,OBS,1,13.800000190734863,287.0,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090306,2007244N12303,FELIX,2007-09-03 06:00:00,2007-09-03,2007,9,6,NA,TS,14.0,285.0,150.0,930.0,IBTRACS_ERA5,OBS,1,14.0,285.0,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090312,2007244N12303,FELIX,2007-09-03 12:00:00,2007-09-03,2007,9,12,NA,TS,14.199999809265137,283.1000061035156,140.0,937.0,IBTRACS_ERA5,OBS,1,14.199999809265137,283.1000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090318,2007244N12303,FELIX,2007-09-03 18:00:00,2007-09-03,2007,9,18,NA,TS,14.300000190734863,281.29998779296875,115.0,951.0,IBTRACS_ERA5,OBS,1,14.300000190734863,281.29998779296875,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090400,2007244N12303,FELIX,2007-09-04 00:00:00,2007-09-04,2007,9,0,NA,TS,14.399999618530273,279.6000061035156,115.0,950.0,IBTRACS_ERA5,OBS,1,14.399999618530273,279.6000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090406,2007244N12303,FELIX,2007-09-04 06:00:00,2007-09-04,2007,9,6,NA,TS,14.300000190734863,278.1000061035156,135.0,939.0,IBTRACS_ERA5,OBS,1,14.300000190734863,278.1000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090412,2007244N12303,FELIX,2007-09-04 12:00:00,2007-09-04,2007,9,12,NA,TS,14.300000190734863,276.79998779296875,140.0,934.0,IBTRACS_ERA5,OBS,1,14.300000190734863,276.79998779296875,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090418,2007244N12303,FELIX,2007-09-04 18:00:00,2007-09-04,2007,9,18,NA,TS,14.300000190734863,275.6000061035156,85.0,962.0,IBTRACS_ERA5,OBS,1,14.300000190734863,275.6000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090500,2007244N12303,FELIX,2007-09-05 00:00:00,2007-09-05,2007,9,0,NA,TS,14.600000381469727,274.6000061035156,50.0,982.0,IBTRACS_ERA5,OBS,1,14.600000381469727,274.6000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090506,2007244N12303,FELIX,2007-09-05 06:00:00,2007-09-05,2007,9,6,NA,TS,15.0,273.6000061035156,25.0,1004.0,IBTRACS_ERA5,OBS,1,15.0,273.6000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090512,2007244N12303,FELIX,2007-09-05 12:00:00,2007-09-05,2007,9,12,NA,DS,15.5,272.70001220703125,20.0,1006.0,IBTRACS_ERA5,OBS,1,15.5,272.70001220703125,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090518,2007244N12303,FELIX,2007-09-05 18:00:00,2007-09-05,2007,9,18,NA,DS,16.100000381469727,271.70001220703125,20.0,1007.0,IBTRACS_ERA5,OBS,1,16.100000381469727,271.70001220703125,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090600,2007244N12303,FELIX,2007-09-06 00:00:00,2007-09-06,2007,9,0,NA,DS,16.5,270.5,20.0,1007.0,IBTRACS_ERA5,OBS,1,16.5,270.5,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090606,2007244N12303,FELIX,2007-09-06 06:00:00,2007-09-06,2007,9,6,NA,DS,16.700000762939453,269.20001220703125,20.0,1007.0,IBTRACS_ERA5,OBS,1,16.700000762939453,269.20001220703125,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090612,2007244N12303,FELIX,2007-09-06 12:00:00,2007-09-06,2007,9,12,NA,DS,17.200000762939453,267.6000061035156,20.0,1007.0,IBTRACS_ERA5,OBS,1,17.200000762939453,267.6000061035156,2007244N12303,FELIX,0.0,train
IBT_2007244N12303_2007090618,2007244N12303,FELIX,2007-09-06 18:00:00,2007-09-06,2007,9,18,NA,DS,17.700000762939453,266.20001220703125,15.0,1010.0,IBTRACS_ERA5,OBS,1,17.700000762939453,266.20001220703125,2007244N12303,FELIX,0.0,train
IBT_2007251N30288_2007090818,2007251N30288,GABRIELLE,2007-09-08 18:00:00,2007-09-08,2007,9,18,NA,TS,31.799999237060547,285.3999938964844,35.0,1009.0,IBTRACS_ERA5,OBS,1,31.799999237060547,285.3999938964844,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007090900,2007251N30288,GABRIELLE,2007-09-09 00:00:00,2007-09-09,2007,9,0,NA,TS,32.599998474121094,284.6000061035156,40.0,1007.0,IBTRACS_ERA5,OBS,1,32.599998474121094,284.6000061035156,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007090906,2007251N30288,GABRIELLE,2007-09-09 06:00:00,2007-09-09,2007,9,6,NA,TS,33.5,284.0,45.0,1004.0,IBTRACS_ERA5,OBS,1,33.5,284.0,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007090912,2007251N30288,GABRIELLE,2007-09-09 12:00:00,2007-09-09,2007,9,12,NA,TS,34.29999923706055,283.6000061035156,50.0,1004.0,IBTRACS_ERA5,OBS,1,34.29999923706055,283.6000061035156,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007090918,2007251N30288,GABRIELLE,2007-09-09 18:00:00,2007-09-09,2007,9,18,NA,TS,35.20000076293945,283.70001220703125,45.0,1006.0,IBTRACS_ERA5,OBS,1,35.20000076293945,283.70001220703125,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007091000,2007251N30288,GABRIELLE,2007-09-10 00:00:00,2007-09-10,2007,9,0,NA,TS,36.0,284.20001220703125,40.0,1007.0,IBTRACS_ERA5,OBS,1,36.0,284.20001220703125,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007091006,2007251N30288,GABRIELLE,2007-09-10 06:00:00,2007-09-10,2007,9,6,NA,TS,36.70000076293945,285.0,30.0,1008.0,IBTRACS_ERA5,OBS,1,36.70000076293945,285.0,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007091012,2007251N30288,GABRIELLE,2007-09-10 12:00:00,2007-09-10,2007,9,12,NA,TS,37.099998474121094,286.20001220703125,30.0,1009.0,IBTRACS_ERA5,OBS,1,37.099998474121094,286.20001220703125,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007091018,2007251N30288,GABRIELLE,2007-09-10 18:00:00,2007-09-10,2007,9,18,NA,TS,37.5,288.0,30.0,1010.0,IBTRACS_ERA5,OBS,1,37.5,288.0,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007091100,2007251N30288,GABRIELLE,2007-09-11 00:00:00,2007-09-11,2007,9,0,NA,TS,37.900001525878906,290.0,30.0,1010.0,IBTRACS_ERA5,OBS,1,37.900001525878906,290.0,2007251N30288,GABRIELLE,0.0,train
IBT_2007251N30288_2007091106,2007251N30288,GABRIELLE,2007-09-11 06:00:00,2007-09-11,2007,9,6,NA,TS,38.400001525878906,292.0,30.0,1010.0,IBTRACS_ERA5,OBS,1,38.400001525878906,292.0,2007251N30288,GABRIELLE,0.0,train
IBT_2007255N13316_2007091206,2007255N13316,INGRID,2007-09-12 06:00:00,2007-09-12,2007,9,6,NA,TS,13.0,316.3999938964844,25.0,1009.0,IBTRACS_ERA5,OBS,1,13.0,316.3999938964844,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091212,2007255N13316,INGRID,2007-09-12 12:00:00,2007-09-12,2007,9,12,NA,TS,13.0,315.70001220703125,30.0,1008.0,IBTRACS_ERA5,OBS,1,13.0,315.70001220703125,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091218,2007255N13316,INGRID,2007-09-12 18:00:00,2007-09-12,2007,9,18,NA,TS,13.100000381469727,314.8999938964844,30.0,1007.0,IBTRACS_ERA5,OBS,1,13.100000381469727,314.8999938964844,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091300,2007255N13316,INGRID,2007-09-13 00:00:00,2007-09-13,2007,9,0,NA,TS,13.399999618530273,314.1000061035156,30.0,1006.0,IBTRACS_ERA5,OBS,1,13.399999618530273,314.1000061035156,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091306,2007255N13316,INGRID,2007-09-13 06:00:00,2007-09-13,2007,9,6,NA,TS,13.699999809265137,313.29998779296875,35.0,1005.0,IBTRACS_ERA5,OBS,1,13.699999809265137,313.29998779296875,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091312,2007255N13316,INGRID,2007-09-13 12:00:00,2007-09-13,2007,9,12,NA,TS,14.100000381469727,312.5,35.0,1005.0,IBTRACS_ERA5,OBS,1,14.100000381469727,312.5,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091318,2007255N13316,INGRID,2007-09-13 18:00:00,2007-09-13,2007,9,18,NA,TS,14.399999618530273,311.8999938964844,35.0,1004.0,IBTRACS_ERA5,OBS,1,14.399999618530273,311.8999938964844,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091400,2007255N13316,INGRID,2007-09-14 00:00:00,2007-09-14,2007,9,0,NA,TS,14.699999809265137,311.3999938964844,35.0,1002.0,IBTRACS_ERA5,OBS,1,14.699999809265137,311.3999938964844,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091406,2007255N13316,INGRID,2007-09-14 06:00:00,2007-09-14,2007,9,6,NA,TS,15.0,310.70001220703125,35.0,1003.0,IBTRACS_ERA5,OBS,1,15.0,310.70001220703125,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091412,2007255N13316,INGRID,2007-09-14 12:00:00,2007-09-14,2007,9,12,NA,TS,15.300000190734863,310.1000061035156,40.0,1004.0,IBTRACS_ERA5,OBS,1,15.300000190734863,310.1000061035156,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091418,2007255N13316,INGRID,2007-09-14 18:00:00,2007-09-14,2007,9,18,NA,TS,15.600000381469727,309.5,40.0,1004.0,IBTRACS_ERA5,OBS,1,15.600000381469727,309.5,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091500,2007255N13316,INGRID,2007-09-15 00:00:00,2007-09-15,2007,9,0,NA,TS,15.899999618530273,308.79998779296875,35.0,1005.0,IBTRACS_ERA5,OBS,1,15.899999618530273,308.79998779296875,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091506,2007255N13316,INGRID,2007-09-15 06:00:00,2007-09-15,2007,9,6,NA,TS,16.200000762939453,307.79998779296875,35.0,1005.0,IBTRACS_ERA5,OBS,1,16.200000762939453,307.79998779296875,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091512,2007255N13316,INGRID,2007-09-15 12:00:00,2007-09-15,2007,9,12,NA,TS,16.299999237060547,306.70001220703125,35.0,1005.0,IBTRACS_ERA5,OBS,1,16.299999237060547,306.70001220703125,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091518,2007255N13316,INGRID,2007-09-15 18:00:00,2007-09-15,2007,9,18,NA,TS,16.5,305.6000061035156,30.0,1006.0,IBTRACS_ERA5,OBS,1,16.5,305.6000061035156,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091600,2007255N13316,INGRID,2007-09-16 00:00:00,2007-09-16,2007,9,0,NA,TS,16.700000762939453,304.6000061035156,30.0,1006.0,IBTRACS_ERA5,OBS,1,16.700000762939453,304.6000061035156,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091606,2007255N13316,INGRID,2007-09-16 06:00:00,2007-09-16,2007,9,6,NA,TS,16.899999618530273,303.70001220703125,30.0,1006.0,IBTRACS_ERA5,OBS,1,16.899999618530273,303.70001220703125,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091612,2007255N13316,INGRID,2007-09-16 12:00:00,2007-09-16,2007,9,12,NA,TS,17.100000381469727,302.79998779296875,30.0,1006.0,IBTRACS_ERA5,OBS,1,17.100000381469727,302.79998779296875,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091618,2007255N13316,INGRID,2007-09-16 18:00:00,2007-09-16,2007,9,18,NA,TS,17.200000762939453,301.8999938964844,30.0,1007.0,IBTRACS_ERA5,OBS,1,17.200000762939453,301.8999938964844,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091700,2007255N13316,INGRID,2007-09-17 00:00:00,2007-09-17,2007,9,0,NA,TS,17.299999237060547,301.0,25.0,1009.0,IBTRACS_ERA5,OBS,1,17.299999237060547,301.0,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091706,2007255N13316,INGRID,2007-09-17 06:00:00,2007-09-17,2007,9,6,NA,DS,17.5,300.1000061035156,25.0,1010.0,IBTRACS_ERA5,OBS,1,17.5,300.1000061035156,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091712,2007255N13316,INGRID,2007-09-17 12:00:00,2007-09-17,2007,9,12,NA,DS,18.0,299.3999938964844,25.0,1010.0,IBTRACS_ERA5,OBS,1,18.0,299.3999938964844,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091718,2007255N13316,INGRID,2007-09-17 18:00:00,2007-09-17,2007,9,18,NA,DS,18.399999618530273,299.0,25.0,1010.0,IBTRACS_ERA5,OBS,1,18.399999618530273,299.0,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091800,2007255N13316,INGRID,2007-09-18 00:00:00,2007-09-18,2007,9,0,NA,DS,18.799999237060547,298.6000061035156,20.0,1011.0,IBTRACS_ERA5,OBS,1,18.799999237060547,298.6000061035156,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091806,2007255N13316,INGRID,2007-09-18 06:00:00,2007-09-18,2007,9,6,NA,DS,19.0,298.29998779296875,20.0,1011.0,IBTRACS_ERA5,OBS,1,19.0,298.29998779296875,2007255N13316,INGRID,0.0,train
IBT_2007255N13316_2007091812,2007255N13316,INGRID,2007-09-18 12:00:00,2007-09-18,2007,9,12,NA,DS,19.100000381469727,298.0,20.0,1011.0,IBTRACS_ERA5,OBS,1,19.100000381469727,298.0,2007255N13316,INGRID,0.0,train
IBT_2007255N27265_2007091206,2007255N27265,HUMBERTO,2007-09-12 06:00:00,2007-09-12,2007,9,6,NA,DS,27.299999237060547,265.0,25.0,1009.0,IBTRACS_ERA5,OBS,1,27.299999237060547,265.0,2007255N27265,HUMBERTO,0.0,train
IBT_2007255N27265_2007091212,2007255N27265,HUMBERTO,2007-09-12 12:00:00,2007-09-12,2007,9,12,NA,TS,27.799999237060547,264.8999938964844,35.0,1006.0,IBTRACS_ERA5,OBS,1,27.799999237060547,264.8999938964844,2007255N27265,HUMBERTO,0.0,train
IBT_2007255N27265_2007091218,2007255N27265,HUMBERTO,2007-09-12 18:00:00,2007-09-12,2007,9,18,NA,TS,28.299999237060547,265.0,45.0,1001.0,IBTRACS_ERA5,OBS,1,28.299999237060547,265.0,2007255N27265,HUMBERTO,0.0,train
IBT_2007255N27265_2007091300,2007255N27265,HUMBERTO,2007-09-13 00:00:00,2007-09-13,2007,9,0,NA,TS,28.799999237060547,265.20001220703125,55.0,997.0,IBTRACS_ERA5,OBS,1,28.799999237060547,265.20001220703125,2007255N27265,HUMBERTO,0.0,train
